id,unix_timestamp,bpm,rr
1,1478079758,59.0,1016.95
1,1478079763,60.0,1000.0
1,1478079764,61.0,983.607
1,1478079765,62.0,967.742
1,1478079766,64.0,937.5
1,1478079768,65.0,923.077
1,1478079770,66.0,909.091
1,1478079771,68.0,882.353
1,1478079772,69.0,869.565
1,1478079774,70.0,857.143
1,1478079778,69.0,869.565
1,1478079779,68.0,882.353
1,1478079780,66.0,909.091
1,1478079781,65.0,923.077
1,1478079783,64.0,937.5
1,1478079786,63.0,952.381
1,1478079787,62.0,967.742
1,1478079789,61.0,983.607
1,1478079791,62.0,967.742
1,1478079793,63.0,952.381
1,1478079795,64.0,937.5
1,1478079797,65.0,923.077
1,1478079799,66.0,909.091
1,1478079803,65.0,923.077
1,1478079804,64.0,937.5
1,1478079806,63.0,952.381
1,1478079808,64.0,937.5
1,1478079810,65.0,923.077
1,1478079811,66.0,909.091
1,1478079813,67.0,895.522
1,1478079818,68.0,882.353
1,1478079836,67.0,895.522
1,1478079842,60.0,1000.0
1,1478079843,54.0,1111.11
1,1478079844,60.3333,994.475
1,1478079845,60.3333,994.475
1,1478079846,58.6667,1022.73
1,1478079847,58.6667,1022.73
1,1478079849,53.0,1132.08
1,1478079850,58.0,1034.48
1,1478079851,60.0,1000.0
1,1478079853,61.0,983.607
1,1478079856,63.0,952.381
1,1478079857,65.0,923.077
1,1478079865,65.0,923.077
1,1478079866,64.0,937.5
1,1478079870,65.0,923.077
1,1478079871,66.0,909.091
1,1478079872,67.0,895.522
1,1478079874,68.0,882.353
1,1478079876,67.0,895.522
1,1478079878,66.0,909.091
1,1478079881,65.0,923.077
1,1478079883,66.0,909.091
1,1478079890,67.0,895.522
1,1478079891,68.0,882.353
1,1478079892,70.0,857.143
1,1478079893,71.0,845.07
1,1478079894,72.0,833.333
1,1478079895,73.0,821.918
1,1478079896,74.0,810.811
1,1478079898,76.0,789.474
1,1478079899,78.0,769.231
1,1478079900,79.0,759.494
1,1478079901,80.0,750.0
1,1478079907,79.0,759.494
1,1478079908,73.0,821.918
1,1478079909,77.75,771.704
1,1478079910,77.4375,774.818
1,1478079911,76.7969,781.282
1,1478079912,76.7969,781.282
1,1478079914,76.7969,781.282
1,1478079917,76.4297,785.035
1,1478079922,76.6133,783.154
1,1478079925,76.5215,784.094
1,1478079926,76.5215,784.094
1,1478079927,76.5521,783.78
1,1478079928,76.5521,783.78
1,1478079932,76.5521,783.78
1,1478079933,76.5398,783.905
1,1478079934,76.5398,783.905
1,1478079936,76.546,783.843
1,1478079937,76.5449,783.853
1,1478079941,76.5438,783.865
1,1478079943,76.5436,783.867
1,1478079950,76.5437,783.866
1,1478079960,70.0,857.143
1,1478079961,61.0,983.607
1,1478079962,60.0,1000.0
1,1478079966,61.0,983.607
1,1478079967,62.0,967.742
1,1478079968,63.0,952.381
1,1478079970,64.0,937.5
1,1478079972,63.0,952.381
1,1478079974,62.0,967.742
1,1478079976,63.0,952.381
1,1478079978,64.0,937.5
1,1478079979,65.0,923.077
1,1478079985,64.0,937.5
1,1478079986,65.0,923.077
1,1478079987,66.0,909.091
1,1478079988,67.0,895.522
1,1478079994,66.0,909.091
1,1478079995,65.0,923.077
1,1478080001,64.0,937.5
1,1478080014,65.0,923.077
1,1478080021,64.0,937.5
1,1478080023,65.0,923.077
1,1478080031,66.0,909.091
1,1478080039,67.0,895.522
1,1478080041,68.0,882.353
1,1478080044,69.0,869.565
1,1478080047,70.0,857.143
1,1478080050,71.0,845.07
1,1478080051,73.0,821.918
1,1478080055,72.0,833.333
1,1478080056,71.0,845.07
1,1478080057,70.0,857.143
1,1478080060,69.0,869.565
1,1478080062,68.0,882.353
1,1478080063,67.0,895.522
1,1478080064,65.0,923.077
1,1478080065,64.0,937.5
1,1478080066,63.0,952.381
1,1478080068,62.0,967.742
1,1478080071,63.0,952.381
1,1478080072,61.0,983.607
1,1478080073,62.0,967.742
1,1478080074,63.0,952.381
1,1478080075,64.0,937.5
1,1478080091,63.0,952.381
1,1478080096,64.0,937.5
1,1478080098,65.0,923.077
1,1478080100,66.0,909.091
1,1478080102,65.0,923.077
1,1478080108,66.0,909.091
1,1478080109,65.0,923.077
1,1478080113,64.0,937.5
1,1478080114,62.0,967.742
1,1478080115,61.0,983.607
1,1478080117,62.0,967.742
1,1478080120,63.0,952.381
1,1478080123,61.0,983.607
1,1478080124,59.0,1016.95
1,1478080126,57.0,1052.63
1,1478080127,56.0,1071.43
1,1478080129,53.0,1132.08
1,1478080131,52.0,1153.85
1,1478080132,50.0,1200.0
1,1478080133,49.0,1224.49
1,1478080134,51.0,1176.47
1,1478080135,53.0,1132.08
1,1478080136,56.0,1071.43
1,1478080137,58.0,1034.48
1,1478080138,61.0,983.607
1,1478080139,63.0,952.381
1,1478080140,64.0,937.5
1,1478080142,65.0,923.077
1,1478080150,64.0,937.5
1,1478080153,63.0,952.381
1,1478080155,64.0,937.5
1,1478080173,65.0,923.077
1,1478080190,64.0,937.5
1,1478080195,65.0,923.077
1,1478080196,67.0,895.522
1,1478080198,66.0,909.091
1,1478080202,65.0,923.077
1,1478080215,64.0,937.5
1,1478080217,65.0,923.077
1,1478080220,66.0,909.091
1,1478080222,65.0,923.077
1,1478080229,66.0,909.091
1,1478080230,67.0,895.522
1,1478080235,66.0,909.091
1,1478080236,65.0,923.077
1,1478080237,64.0,937.5
1,1478080239,65.0,923.077
1,1478080242,66.0,909.091
1,1478080246,65.0,923.077
1,1478080249,64.0,937.5
1,1478080252,65.0,923.077
1,1478080258,64.0,937.5
1,1478080262,65.0,923.077
1,1478080264,66.0,909.091
1,1478080265,67.0,895.522
1,1478080266,68.0,882.353
1,1478080267,69.0,869.565
1,1478080268,70.0,857.143
1,1478080269,71.0,845.07
1,1478080274,70.0,857.143
1,1478080276,69.0,869.565
1,1478080278,74.0,810.811
1,1478080279,77.0,779.221
1,1478080280,80.0,750.0
1,1478080281,82.0,731.707
1,1478080282,84.0,714.286
1,1478080283,85.0,705.882
1,1478080287,83.0,722.892
1,1478080288,80.0,750.0
1,1478080289,77.0,779.221
1,1478080290,74.0,810.811
1,1478080291,80.5,745.342
1,1478080293,79.9167,750.782
1,1478080295,79.0694,758.827
1,1478080297,78.4144,765.166
1,1478080298,78.1501,767.754
1,1478080312,70.0,857.143
1,1478080323,66.0,909.091
1,1478080343,65.0,923.077
1,1478080349,66.0,909.091
1,1478080350,67.0,895.522
1,1478080352,69.0,869.565
1,1478080353,68.0,882.353
1,1478080354,67.0,895.522
1,1478080355,68.0,882.353
1,1478080359,69.0,869.565
1,1478080362,68.0,882.353
1,1478080363,67.0,895.522
1,1478080364,66.0,909.091
1,1478080367,65.0,923.077
1,1478080369,64.0,937.5
1,1478080370,63.0,952.381
1,1478080374,62.0,967.742
1,1478080376,61.0,983.607
1,1478080377,62.0,967.742
1,1478080380,63.0,952.381
1,1478080381,64.0,937.5
1,1478080385,63.0,952.381
1,1478080390,64.0,937.5
1,1478080403,65.0,923.077
1,1478080404,66.0,909.091
1,1478080408,67.0,895.522
1,1478080410,68.0,882.353
1,1478080412,67.0,895.522
1,1478080414,66.0,909.091
1,1478080416,65.0,923.077
1,1478080421,66.0,909.091
1,1478080422,68.0,882.353
1,1478080423,69.0,869.565
1,1478080424,70.0,857.143
1,1478080425,71.0,845.07
1,1478080426,72.0,833.333
1,1478080427,71.0,845.07
1,1478080428,69.0,869.565
1,1478080429,68.0,882.353
1,1478080430,67.0,895.522
1,1478080431,65.0,923.077
1,1478080434,64.0,937.5
1,1478080444,63.0,952.381
1,1478080445,62.0,967.742
1,1478080452,63.0,952.381
1,1478080459,64.0,937.5
1,1478080460,65.0,923.077
1,1478080461,66.0,909.091
1,1478080462,67.0,895.522
1,1478080468,66.0,909.091
1,1478080478,65.0,923.077
1,1478080479,64.0,937.5
1,1478080483,63.0,952.381
1,1478080487,64.0,937.5
1,1478080488,65.0,923.077
1,1478080489,66.0,909.091
1,1478080490,67.0,895.522
1,1478080491,68.0,882.353
1,1478080492,69.0,869.565
1,1478080493,70.0,857.143
1,1478080494,71.0,845.07
1,1478080495,70.0,857.143
1,1478080498,69.0,869.565
1,1478080501,68.0,882.353
1,1478080502,69.0,869.565
1,1478080503,67.0,895.522
1,1478080511,65.0,923.077
1,1478080512,64.0,937.5
1,1478080513,63.0,952.381
1,1478080515,60.0,1000.0
1,1478080520,61.0,983.607
1,1478080521,62.0,967.742
1,1478080522,64.0,937.5
1,1478080523,65.0,923.077
1,1478080524,66.0,909.091
1,1478080528,65.0,923.077
1,1478080529,64.0,937.5
1,1478080531,63.0,952.381
1,1478080532,62.0,967.742
1,1478080534,61.0,983.607
1,1478080538,62.0,967.742
1,1478080541,61.0,983.607
1,1478080543,62.0,967.742
1,1478080544,64.0,937.5
1,1478080551,63.0,952.381
1,1478080555,64.0,937.5
1,1478080558,65.0,923.077
1,1478080560,64.0,937.5
1,1478080562,63.0,952.381
1,1478080565,62.0,967.742
1,1478080571,63.0,952.381
1,1478080574,65.0,923.077
1,1478080575,66.0,909.091
1,1478080576,67.0,895.522
1,1478080577,68.0,882.353
1,1478080586,67.0,895.522
1,1478080597,66.0,909.091
1,1478080602,67.0,895.522
1,1478080612,68.0,882.353
1,1478080615,67.0,895.522
1,1478080616,66.0,909.091
1,1478080617,65.0,923.077
1,1478080618,64.0,937.5
1,1478080619,63.0,952.381
1,1478080620,62.0,967.742
1,1478080624,63.0,952.381
1,1478080625,64.0,937.5
1,1478080626,65.0,923.077
1,1478080627,66.0,909.091
1,1478080628,67.0,895.522
1,1478080630,68.0,882.353
1,1478080632,67.0,895.522
1,1478080635,66.0,909.091
1,1478080639,64.0,937.5
1,1478080643,63.0,952.381
1,1478080651,64.0,937.5
1,1478080654,65.0,923.077
1,1478080662,64.0,937.5
1,1478080665,63.0,952.381
1,1478080673,62.0,967.742
1,1478080676,61.0,983.607
1,1478080681,60.0,1000.0
1,1478080685,59.0,1016.95
1,1478080686,60.0,1000.0
1,1478080690,59.0,1016.95
1,1478080693,58.0,1034.48
1,1478080697,59.0,1016.95
1,1478080698,61.0,983.607
1,1478080699,62.0,967.742
1,1478080700,63.0,952.381
1,1478080702,62.0,967.742
1,1478080704,61.0,983.607
1,1478080708,62.0,967.742
1,1478080710,63.0,952.381
1,1478080717,62.0,967.742
1,1478080720,64.0,937.5
1,1478080721,66.0,909.091
1,1478080722,67.0,895.522
1,1478080724,68.0,882.353
1,1478080726,67.0,895.522
1,1478080727,66.0,909.091
1,1478080728,65.0,923.077
1,1478080729,64.0,937.5
1,1478080731,63.0,952.381
1,1478080732,62.0,967.742
1,1478080735,61.0,983.607
1,1478080740,60.0,1000.0
1,1478080742,59.0,1016.95
1,1478080751,60.0,1000.0
1,1478080755,62.0,967.742
1,1478080757,63.0,952.381
1,1478080759,64.0,937.5
1,1478080763,65.0,923.077
1,1478080765,62.0,967.742
1,1478080766,57.0,1052.63
1,1478080767,55.0,1090.91
1,1478080768,54.0,1111.11
1,1478080769,53.0,1132.08
1,1478080770,51.0,1176.47
1,1478080771,52.0,1153.85
1,1478080772,54.0,1111.11
1,1478080773,55.0,1090.91
1,1478080774,57.0,1052.63
1,1478080775,59.0,1016.95
1,1478080776,61.0,983.607
1,1478080778,62.0,967.742
1,1478080779,63.0,952.381
1,1478080785,62.0,967.742
1,1478080790,63.0,952.381
1,1478080795,64.0,937.5
1,1478080796,62.0,967.742
1,1478080797,61.0,983.607
1,1478080800,60.0,1000.0
1,1478080803,61.0,983.607
1,1478080808,62.0,967.742
1,1478080816,61.0,983.607
1,1478080818,62.0,967.742
1,1478080819,64.0,937.5
1,1478080820,65.0,923.077
1,1478080821,66.0,909.091
1,1478080823,65.0,923.077
1,1478080829,63.0,952.381
1,1478080830,65.0,923.077
1,1478080831,66.0,909.091
1,1478080832,67.0,895.522
1,1478080833,68.0,882.353
1,1478080834,70.0,857.143
1,1478080835,71.0,845.07
1,1478080846,70.0,857.143
1,1478080848,69.0,869.565
1,1478080850,67.0,895.522
1,1478080851,68.0,882.353
1,1478080852,69.0,869.565
1,1478080863,70.0,857.143
1,1478080864,71.0,845.07
1,1478080876,73.0,821.918
1,1478080877,74.0,810.811
1,1478080878,75.0,800.0
1,1478080879,76.0,789.474
1,1478080881,77.0,779.221
1,1478080883,76.0,789.474
1,1478080884,75.0,800.0
1,1478080885,73.0,821.918
1,1478080886,72.0,833.333
1,1478080888,71.0,845.07
1,1478080889,70.0,857.143
1,1478080890,69.0,869.565
1,1478080891,68.0,882.353
1,1478080892,65.0,923.077
1,1478080893,63.0,952.381
1,1478080894,62.0,967.742
1,1478080902,63.0,952.381
1,1478080913,70.0,857.143
1,1478080918,70.0,857.143
1,1478080920,70.0,857.143
1,1478080924,60.0,1000.0
1,1478080925,62.0,967.742
1,1478080927,64.0,937.5
1,1478080929,65.0,923.077
1,1478080933,64.0,937.5
1,1478080934,63.0,952.381
1,1478080935,62.0,967.742
1,1478080937,61.0,983.607
1,1478080943,62.0,967.742
1,1478080945,63.0,952.381
1,1478080954,64.0,937.5
1,1478080955,65.0,923.077
1,1478080956,66.0,909.091
1,1478080959,59.0,1016.95
1,1478080963,58.0,1034.48
1,1478080966,54.0,1111.11
1,1478080970,53.0,1132.08
1,1478080971,51.0,1176.47
1,1478080972,53.0,1132.08
1,1478080973,52.0,1153.85
1,1478080974,51.0,1176.47
1,1478080975,49.0,1224.49
1,1478080976,48.0,1250.0
1,1478080980,50.0,1200.0
1,1478080981,48.0,1250.0
1,1478080983,50.0,1200.0
1,1478080984,52.0,1153.85
1,1478080985,54.0,1111.11
1,1478080986,56.0,1071.43
1,1478080987,57.0,1052.63
1,1478080988,59.0,1016.95
1,1478080989,60.0,1000.0
1,1478080993,61.0,983.607
1,1478080994,62.0,967.742
1,1478081000,63.0,952.381
1,1478081001,64.0,937.5
1,1478081002,65.0,923.077
1,1478081005,64.0,937.5
1,1478081012,65.0,923.077
1,1478081016,64.0,937.5
1,1478081018,65.0,923.077
1,1478081019,66.0,909.091
1,1478081020,67.0,895.522
1,1478081021,68.0,882.353
1,1478081022,70.0,857.143
1,1478081023,71.0,845.07
1,1478081024,72.0,833.333
1,1478081025,71.0,845.07
1,1478081027,70.0,857.143
1,1478081028,68.0,882.353
1,1478081029,67.0,895.522
1,1478081031,66.0,909.091
1,1478081032,64.0,937.5
1,1478081033,63.0,952.381
1,1478081034,62.0,967.742
1,1478081035,61.0,983.607
1,1478081036,59.0,1016.95
1,1478081041,58.0,1034.48
1,1478081045,57.0,1052.63
1,1478081046,55.0,1090.91
1,1478081048,54.0,1111.11
1,1478081049,56.0,1071.43
1,1478081050,57.0,1052.63
1,1478081051,58.0,1034.48
1,1478081052,60.0,1000.0
1,1478081053,61.0,983.607
1,1478081054,62.0,967.742
1,1478081055,63.0,952.381
1,1478081056,65.0,923.077
1,1478081057,67.0,895.522
1,1478081059,68.0,882.353
1,1478081060,69.0,869.565
1,1478081063,71.0,845.07
1,1478081064,72.0,833.333
1,1478081066,73.0,821.918
1,1478081069,74.0,810.811
1,1478081071,75.0,800.0
1,1478081076,73.0,821.918
1,1478081077,70.0,857.143
1,1478081079,69.0,869.565
1,1478081085,71.0,845.07
1,1478081086,73.0,821.918
1,1478081090,71.0,845.07
1,1478081091,69.0,869.565
1,1478081092,68.0,882.353
1,1478081093,67.0,895.522
1,1478081099,68.0,882.353
1,1478081100,69.0,869.565
1,1478081101,70.0,857.143
1,1478081102,72.0,833.333
1,1478081104,73.0,821.918
1,1478081105,74.0,810.811
1,1478081106,75.0,800.0
1,1478081108,76.0,789.474
1,1478081111,75.0,800.0
1,1478081113,76.0,789.474
1,1478081115,77.0,779.221
1,1478081117,78.0,769.231
1,1478081124,79.0,759.494
1,1478081126,80.0,750.0
1,1478081130,81.0,740.741
1,1478081141,80.0,750.0
1,1478081143,78.0,769.231
1,1478081144,77.0,779.221
1,1478081145,76.0,789.474
1,1478081146,75.0,800.0
1,1478081148,74.0,810.811
1,1478081153,75.0,800.0
1,1478081154,76.0,789.474
1,1478081155,77.0,779.221
1,1478081157,75.0,800.0
1,1478081158,73.0,821.918
1,1478081159,72.0,833.333
1,1478081160,71.0,845.07
1,1478081163,72.0,833.333
1,1478081164,73.0,821.918
1,1478081165,75.0,800.0
1,1478081166,76.0,789.474
1,1478081168,77.0,779.221
1,1478081172,76.0,789.474
1,1478081173,75.0,800.0
1,1478081174,74.0,810.811
1,1478081176,75.0,800.0
1,1478081177,76.0,789.474
1,1478081184,77.0,779.221
1,1478081188,78.0,769.231
1,1478081189,79.0,759.494
1,1478081190,80.0,750.0
1,1478081191,81.0,740.741
1,1478081192,82.0,731.707
1,1478081194,83.0,722.892
1,1478081195,84.0,714.286
1,1478081197,86.0,697.674
1,1478081198,87.0,689.655
1,1478081200,89.0,674.157
1,1478081202,90.0,666.667
1,1478081203,91.0,659.341
1,1478081215,92.0,652.174
1,1478081217,91.0,659.341
1,1478081218,90.0,666.667
1,1478081219,89.0,674.157
1,1478081221,88.0,681.818
1,1478081223,87.0,689.655
1,1478081224,86.0,697.674
1,1478081226,85.0,705.882
1,1478081228,84.0,714.286
1,1478081230,83.0,722.892
1,1478081232,81.0,740.741
1,1478081233,80.0,750.0
1,1478081236,79.0,759.494
1,1478081237,77.0,779.221
1,1478081238,76.0,789.474
1,1478081239,75.0,800.0
1,1478081240,74.0,810.811
1,1478081241,72.0,833.333
1,1478081242,71.0,845.07
1,1478081247,70.0,857.143
1,1478081248,69.0,869.565
1,1478081249,68.0,882.353
1,1478081259,63.0,952.381
1,1478081260,59.0,1016.95
1,1478081261,56.0,1071.43
1,1478081263,55.0,1090.91
1,1478081264,53.0,1132.08
1,1478081266,52.0,1153.85
1,1478081267,51.0,1176.47
1,1478081268,49.0,1224.49
1,1478081269,48.0,1250.0
1,1478081270,46.0,1304.35
1,1478081271,45.0,1333.33
1,1478081272,44.0,1363.64
1,1478081273,43.0,1395.35
1,1478081275,52.0,1153.85
1,1478081276,47.25,1269.84
1,1478081277,46.7812,1282.57
1,1478081278,46.5039,1290.21
1,1478081280,46.3169,1295.42
1,1478081281,46.5503,1288.93
1,1478081284,47.5671,1261.38
1,1478081285,46.8282,1281.28
1,1478081286,46.7579,1283.2
1,1478081287,46.7541,1283.31
1,1478081288,46.7957,1282.17
1,1478081292,46.9406,1278.21
1,1478081294,46.8153,1281.63
1,1478081295,46.8127,1281.7
1,1478081297,46.8411,1280.93
1,1478081304,46.8269,1281.31
1,1478081305,46.834,1281.12
1,1478081306,46.834,1281.12
1,1478081308,46.8316,1281.19
1,1478081314,46.8316,1281.19
1,1478081315,46.8324,1281.16
1,1478081317,46.8319,1281.18
1,1478081320,46.832,1281.18
1,1478081321,46.832,1281.18
1,1478081324,46.832,1281.18
1,1478081325,46.8321,1281.17
1,1478081326,46.832,1281.18
1,1478081327,46.832,1281.18
1,1478081328,46.832,1281.18
1,1478081330,56.0,1071.43
1,1478081331,58.0,1034.48
1,1478081332,59.0,1016.95
1,1478081333,60.0,1000.0
1,1478081334,61.0,983.607
1,1478081336,63.0,952.381
1,1478081337,64.0,937.5
1,1478081340,63.0,952.381
1,1478081343,62.0,967.742
1,1478081348,61.0,983.607
1,1478081351,60.0,1000.0
1,1478081352,59.0,1016.95
1,1478081360,57.0,1052.63
1,1478081361,56.0,1071.43
1,1478081363,53.0,1132.08
1,1478081364,50.0,1200.0
1,1478081365,52.0,1153.85
1,1478081366,54.0,1111.11
1,1478081367,50.0,1200.0
1,1478081368,51.0,1176.47
1,1478081369,49.0,1224.49
1,1478081371,50.0,1200.0
1,1478081372,52.0,1153.85
1,1478081373,54.0,1111.11
1,1478081374,56.0,1071.43
1,1478081375,57.0,1052.63
1,1478081376,58.0,1034.48
1,1478081377,60.0,1000.0
1,1478081378,61.0,983.607
1,1478081379,62.0,967.742
1,1478081380,64.0,937.5
1,1478081381,65.0,923.077
1,1478081382,66.0,909.091
1,1478081383,68.0,882.353
1,1478081384,69.0,869.565
1,1478081385,70.0,857.143
1,1478081386,72.0,833.333
1,1478081388,74.0,810.811
1,1478081392,73.0,821.918
1,1478081393,72.0,833.333
1,1478081397,71.0,845.07
1,1478081400,69.0,869.565
1,1478081401,68.0,882.353
1,1478081404,67.0,895.522
1,1478081408,65.0,923.077
1,1478081409,63.0,952.381
1,1478081410,61.0,983.607
1,1478081411,59.0,1016.95
1,1478081412,57.0,1052.63
1,1478081413,55.0,1090.91
1,1478081414,56.0,1071.43
1,1478081416,60.0,1000.0
1,1478081417,70.0,857.143
1,1478081418,60.7778,987.203
1,1478081419,60.5309,991.23
1,1478081420,60.4787,992.084
1,1478081425,62.9646,952.917
1,1478081429,61.7216,972.106
1,1478081431,62.3431,962.416
1,1478081433,62.3431,962.416
1,1478081434,62.3431,962.416
1,1478081439,62.3431,962.416
1,1478081440,62.3431,962.416
1,1478081441,62.3431,962.416
1,1478081443,62.3431,962.416
1,1478081446,62.3431,962.416
1,1478081447,62.3431,962.416
1,1478081448,62.3431,962.416
1,1478081449,62.3431,962.416
1,1478081450,72.0,833.333
1,1478081451,69.0,869.565
1,1478081452,68.0,882.353
1,1478081455,69.0,869.565
1,1478081456,70.0,857.143
1,1478081457,72.0,833.333
1,1478081459,73.0,821.918
1,1478081461,74.0,810.811
1,1478081462,75.0,800.0
1,1478081463,77.0,779.221
1,1478081464,78.0,769.231
1,1478081465,80.0,750.0
1,1478081470,79.0,759.494
1,1478081473,77.0,779.221
1,1478081474,76.0,789.474
1,1478081478,75.0,800.0
1,1478081479,74.0,810.811
1,1478081480,73.0,821.918
1,1478081481,72.0,833.333
1,1478081482,71.0,845.07
1,1478081483,68.0,882.353
1,1478081487,69.0,869.565
1,1478081497,68.0,882.353
1,1478081502,67.0,895.522
1,1478081515,68.0,882.353
1,1478081522,67.0,895.522
1,1478081523,66.0,909.091
1,1478081526,67.0,895.522
1,1478081527,68.0,882.353
1,1478081531,69.0,869.565
1,1478081532,71.0,845.07
1,1478081533,73.0,821.918
1,1478081534,74.0,810.811
1,1478081535,76.0,789.474
1,1478081536,77.0,779.221
1,1478081537,78.0,769.231
1,1478081538,79.0,759.494
1,1478081539,80.0,750.0
1,1478081540,78.0,769.231
1,1478081541,77.0,779.221
1,1478081542,79.0,759.494
1,1478081543,78.0,769.231
1,1478081546,77.0,779.221
1,1478081548,76.0,789.474
1,1478081549,74.0,810.811
1,1478081550,73.0,821.918
1,1478081557,72.0,833.333
1,1478081560,71.0,845.07
1,1478081563,70.0,857.143
1,1478081564,69.0,869.565
1,1478081567,70.0,857.143
1,1478081583,71.0,845.07
1,1478081584,72.0,833.333
1,1478081585,73.0,821.918
1,1478081586,74.0,810.811
1,1478081587,75.0,800.0
1,1478081591,76.0,789.474
1,1478081592,77.0,779.221
1,1478081593,76.0,789.474
1,1478081595,75.0,800.0
1,1478081599,76.0,789.474
1,1478081600,77.0,779.221
1,1478081602,76.0,789.474
1,1478081603,75.0,800.0
1,1478081604,74.0,810.811
1,1478081605,73.0,821.918
1,1478081606,72.0,833.333
1,1478081608,71.0,845.07
1,1478081609,70.0,857.143
1,1478081610,71.0,845.07
1,1478081612,72.0,833.333
1,1478081613,73.0,821.918
1,1478081614,74.0,810.811
1,1478081620,73.0,821.918
1,1478081636,72.0,833.333
1,1478081642,71.0,845.07
1,1478081643,69.0,869.565
1,1478081644,71.0,845.07
1,1478081649,72.0,833.333
1,1478081651,74.0,810.811
1,1478081652,75.0,800.0
1,1478081653,76.0,789.474
1,1478081654,77.0,779.221
1,1478081655,78.0,769.231
1,1478081660,77.0,779.221
1,1478081665,76.0,789.474
1,1478081668,75.0,800.0
1,1478081671,74.0,810.811
1,1478081674,75.0,800.0
1,1478081677,76.0,789.474
1,1478081678,77.0,779.221
1,1478081680,76.0,789.474
1,1478081682,75.0,800.0
1,1478081686,73.0,821.918
1,1478081697,75.0,800.0
1,1478081698,76.0,789.474
1,1478081699,77.0,779.221
1,1478081700,78.0,769.231
1,1478081705,77.0,779.221
1,1478081713,76.0,789.474
1,1478081714,75.0,800.0
1,1478081717,74.0,810.811
1,1478081720,73.0,821.918
1,1478081723,71.0,845.07
1,1478081728,72.0,833.333
1,1478081730,74.0,810.811
1,1478081731,78.0,769.231
1,1478081732,79.0,759.494
1,1478081735,80.0,750.0
1,1478081738,81.0,740.741
1,1478081741,80.0,750.0
1,1478081742,79.0,759.494
1,1478081744,78.0,769.231
1,1478081749,80.0,750.0
1,1478081750,81.0,740.741
1,1478081751,82.0,731.707
1,1478081752,83.0,722.892
1,1478081753,85.0,705.882
1,1478081757,84.0,714.286
1,1478081758,82.0,731.707
1,1478081761,81.0,740.741
1,1478081762,80.0,750.0
1,1478081766,79.0,759.494
1,1478081774,77.0,779.221
1,1478081775,76.0,789.474
1,1478081778,77.0,779.221
1,1478081782,76.0,789.474
1,1478081783,74.0,810.811
1,1478081784,72.0,833.333
1,1478081786,71.0,845.07
1,1478081787,70.0,857.143
1,1478081795,71.0,845.07
1,1478081799,70.0,857.143
1,1478081802,69.0,869.565
1,1478081813,68.0,882.353
1,1478081817,67.0,895.522
1,1478081818,65.0,923.077
1,1478081820,64.0,937.5
1,1478081823,65.0,923.077
1,1478081831,64.0,937.5
1,1478081833,66.0,909.091
1,1478081834,67.0,895.522
1,1478081836,69.0,869.565
1,1478081837,70.0,857.143
1,1478081838,71.0,845.07
1,1478081839,72.0,833.333
1,1478081841,71.0,845.07
1,1478081842,69.0,869.565
1,1478081843,68.0,882.353
1,1478081844,67.0,895.522
1,1478081846,65.0,923.077
1,1478081850,64.0,937.5
1,1478081851,66.0,909.091
1,1478081852,67.0,895.522
1,1478081853,68.0,882.353
1,1478081854,67.0,895.522
1,1478081855,69.0,869.565
1,1478081856,70.0,857.143
1,1478081863,71.0,845.07
1,1478081865,70.0,857.143
1,1478081866,72.0,833.333
1,1478081867,74.0,810.811
1,1478081868,76.0,789.474
1,1478081869,78.0,769.231
1,1478081870,80.0,750.0
1,1478081871,82.0,731.707
1,1478081872,79.0,759.494
1,1478081873,76.0,789.474
1,1478081874,74.0,810.811
1,1478081875,72.0,833.333
1,1478081880,71.0,845.07
1,1478081882,69.0,869.565
1,1478081883,68.0,882.353
1,1478081884,66.0,909.091
1,1478081886,65.0,923.077
1,1478081889,67.0,895.522
1,1478081890,69.0,869.565
1,1478081891,70.0,857.143
1,1478081893,72.0,833.333
1,1478081897,73.0,821.918
1,1478081910,72.0,833.333
1,1478081913,70.0,857.143
1,1478081915,69.0,869.565
1,1478081923,68.0,882.353
1,1478081927,70.0,857.143
1,1478081928,69.0,869.565
1,1478081937,71.0,845.07
1,1478081938,72.0,833.333
1,1478081939,74.0,810.811
1,1478081940,76.0,789.474
1,1478081941,77.0,779.221
1,1478081946,75.0,800.0
1,1478081947,74.0,810.811
1,1478081948,73.0,821.918
1,1478081950,72.0,833.333
1,1478081961,71.0,845.07
1,1478081963,70.0,857.143
1,1478081966,71.0,845.07
1,1478081973,72.0,833.333
1,1478081974,73.0,821.918
1,1478081976,74.0,810.811
1,1478081977,75.0,800.0
1,1478081978,76.0,789.474
1,1478081982,77.0,779.221
1,1478081997,78.0,769.231
1,1478081998,77.0,779.221
1,1478082003,75.0,800.0
1,1478082009,74.0,810.811
1,1478082011,75.0,800.0
1,1478082012,73.0,821.918
1,1478082013,71.0,845.07
1,1478082014,70.0,857.143
1,1478082015,69.0,869.565
1,1478082019,68.0,882.353
1,1478082020,69.0,869.565
1,1478082021,70.0,857.143
1,1478082022,71.0,845.07
1,1478082023,72.0,833.333
1,1478082024,73.0,821.918
1,1478082026,72.0,833.333
1,1478082029,71.0,845.07
1,1478082031,70.0,857.143
1,1478082035,71.0,845.07
1,1478082036,73.0,821.918
1,1478082040,71.0,845.07
1,1478082042,70.0,857.143
1,1478082046,69.0,869.565
